ImageID,JarID,MaxFeretDiamPix,MaxFeretDiamum,MorphNotes,PerimeterPix,Perimeterum,SurfaceAreaPix2,SurfaceAreaum2
8,J176_B1,624.5774572,70.33529923,,1941.94,218.6869369,264168,3350.073046
9,J176_B1,633.7712521,71.3706365,,1954.5,220.1013514,265731,3369.894388
10,J176_B1,610.0131146,68.69517056,,1793.036,201.9184685,219491,2783.49718
11,J176_B1,615.7661894,69.34303935,,1876.004,211.2617117,245692,3115.767795
12,J176_B1,607.6462787,68.42863499,,1857.176,209.1414414,240791,3053.615271
2,J177_B1,590.8172306,66.53347191,,1861.176,209.5918919,239307,3034.795776
3,J177_B1,573.93815,64.63267455,,1819.954,204.9497748,230460,2922.601656
4,J177_B1,577.0008666,64.97757507,,1814.284,204.3112613,223117,2829.480663
5,J177_B1,536.0373121,60.36456217,,1709.356,192.495045,203482,2580.477437
6,J177_B1,586.1748886,66.01068565,,1855.876,208.995045,240778,3053.45041
7,J177_B1,547.7526814,61.68386052,,1680.286,189.2213964,195749,2482.41062
8,J177_B1,549.7635856,61.91031369,,1727.228,194.5076577,209134,2652.153843
9,J177_B1,588.5006372,66.27259428,,1755.304,197.6693694,203356,2578.879555
10,J177_B1,556.044063,62.61757466,,1724.91,194.2466216,201901,2560.427826
11,J177_B1,500.9830336,56.41700829,,1579.152,177.8324324,173116,2195.387956
1,J178_B1,575.069561,64.7600857,,1771.852,199.5328829,216365,2743.854496
3,J178_B1,508.1928768,57.22892757,,1543.318,173.7970721,161280,2045.288532
5,J178_B1,561.4846391,63.23025215,,1746.604,196.6896396,210074,2664.074548
6,J178_B1,555.8102194,62.59124092,,1670.132,188.0779279,193322,2451.632376
8,J178_B1,583.2778069,65.68443771,,1802.82,203.0202703,223083,2829.049489
9,J178_B1,577.4703456,65.03044432,,1734.144,195.2864865,208077,2638.749391
10,J178_B1,695.509166,78.32310428,,2160.004,243.2436937,320631,4066.114256
11,J178_B1,546.3853951,61.52988684,,1691.496,190.4837838,198600,2518.565863
12,J178_B1,568.0158448,63.96574829,,1767.482,199.0407658,218365,2769.217697
13,J178_B1,551.518812,62.10797432,,1669.75,188.0349099,191819,2432.57193
1,J179_B1,518.3097529,58.36821542,,1636.452,184.2851351,185851,2356.888138
2,J179_B1,589.5710305,66.39313407,,1827.66,205.8175676,226358,2870.58173
3,J179_B1,552.8155208,62.25400009,,1732.82,195.1373874,209672,2658.976544
5,J179_B1,568.2006688,63.9865618,,1759.464,198.1378378,213797,2711.288146
6,J179_B1,577.8390779,65.07196823,,1803.05,203.0461712,225498,2859.675554
7,J179_B1,541.7840898,61.01172182,,1689.05,190.2083333,195325,2477.033621
8,J179_B1,565.8992843,63.72739688,,1793.126,201.9286036,217239,2754.938215
10,J179_B1,580.9388952,65.42104676,,1796.004,202.2527027,226916,2877.658063
11,J179_B1,545.8763596,61.47256302,,1705.936,192.1099099,200152,2538.247707
12,J179_B1,565.2610017,63.65551821,,1759.738,198.1686937,205369,2604.407617
1,J180_B1,597.3181732,67.26556005,,1818.464,204.781982,226077,2867.018201
2,J180_B1,669.3549133,75.37780555,,2096.252,236.0644144,304818,3865.580107
3,J180_B1,682.4375429,76.85107465,,2162.602,243.5362613,317156,4022.045694
4,J180_B1,667.854026,75.20878671,,2106.794,237.2515766,306189,3882.966581
5,J180_B1,686.9119303,77.35494711,,2170.78,244.4572072,323455,4101.927096
6,J180_B1,639.1822901,71.97998762,,1997.194,224.9092342,273779,3471.955909
7,J180_B1,655.351051,73.80079403,,2070.132,233.122973,298299,3782.908753
8,J180_B1,690.5657101,77.7664088,,2142.55,241.2781532,315839,4005.344026
9,J180_B1,689.768077,77.67658525,,2133.558,240.2655405,317770,4029.832197
10,J180_B1,652.1748232,73.44311072,,2020.654,227.5511261,285123,3615.815985
1,J181_B1,676.5633747,76.18956922,,2118.818,238.6056306,313829,3979.854009
2,J181_B1,658.0341936,74.10294973,,2084.258,234.7137387,305395,3872.897391
3,J181_B1,670.8211386,75.54292101,,2135.582,240.4934685,318388,4037.669426
5,J181_B1,678.9823267,76.46197373,,2155.048,242.6855856,322427,4088.890411
6,J181_B1,695.6241801,78.33605632,,2163.608,243.6495495,324441,4114.431154
7,J181_B1,687.0640436,77.37207698,,2141.098,241.1146396,324515,4115.369593
8,J181_B1,659.8257346,74.30469984,,2123.328,239.1135135,312475,3962.683122
9,J181_B1,681.198943,76.71159268,,2163.888,243.6810811,323421,4101.495922
10,J181_B1,671.2510708,75.5913368,,2101.124,236.6130631,310189,3933.692984
11,J181_B1,673.4062667,75.83403904,,2145.622,241.6240991,322269,4086.886718
1,J182_B1,656.6856173,73.95108303,,2017.762,227.2254505,280116,3552.319211
2,J182_B1,597.0971445,67.24066943,,1924.144,216.6828829,261547,3316.834571
3,J182_B1,639.24956,71.98756306,,1958.666,220.5704955,264366,3352.584003
4,J182_B1,563.1518445,63.41800051,,1783.878,200.8871622,220381,2794.783804
7,J182_B1,652.7365472,73.50636793,,2013.99,226.8006757,281624,3571.443065
8,J182_B1,597.1699925,67.24887303,,1767.496,199.0423423,217916,2763.523659
9,J182_B1,585.2836919,65.91032566,,1797.05,202.3704955,224402,2845.77652
10,J182_B1,613.9324067,69.13653229,,1907.406,214.797973,253692,3217.220599
11,J182_B1,610.7348033,68.77644181,,1909.304,215.0117117,251238,3186.099951
12,J182_B1,558.1979935,62.8601344,,1692.17,190.5596847,196779,2495.472669
1,J185_B1,574.7295016,64.72179072,,1794.858,202.1236486,223427,2833.411959
4,J185_B1,531.3990967,59.84224062,,1696.31,191.0259009,199227,2526.517227
5,J185_B1,541.5579378,60.98625426,,1675.928,188.7306306,196386,2490.4888
6,J185_B1,539.28193,60.72994707,,1702.348,191.7058559,197557,2505.338954
7,J185_B1,588.8471788,66.31161923,,1738.986,195.8317568,210313,2667.10545
8,J185_B1,572.889169,64.51454606,,1814.17,204.2984234,230736,2926.101777
9,J185_B1,574.4153549,64.68641384,,1756.28,197.7792793,209469,2656.402179
10,J185_B1,593.5697095,66.84343575,,1850.17,208.3524775,236545,2999.769195
11,J185_B1,592.0354719,66.67066125,,1784.782,200.988964,219957,2789.406805
13,J185_B1,523.6267755,58.96697922,,1609.648,181.2666667,180248,2285.83313
1,J186_B1,656.6955154,73.95219768,,2092.168,235.6045045,306154,3882.522725
2,J186_B1,648.8705572,73.07100869,,2045.558,230.3556306,288966,3664.551376
3,J186_B1,671.4141792,75.60970486,,2097.788,236.2373874,310237,3934.3017
4,J186_B1,709.9049232,79.94424811,,2218.372,249.8166667,339389,4303.995719
5,J186_B1,680.0948463,76.58725747,,2121.71,238.9313063,309952,3930.687444
6,J186_B1,718.1566681,80.87349866,,2183.276,245.8644144,333522,4229.592768
7,J186_B1,642.6274193,72.36795262,,2000.476,225.2788288,281332,3567.740037
8,J186_B1,688.2041848,77.50047126,,2171.468,244.5346847,325313,4125.48951
9,J186_B1,664.2077988,74.79817554,,2046.92,230.509009,288691,3661.063936
10,J186_B1,677.0243718,76.24148331,,2092.59,235.652027,299463,3797.670136
1,J187_B1,584.213146,65.78976869,,1749.98,197.0698198,206058,2613.14524
2,J187_B1,602.7702713,67.87953506,,1855.814,208.9880631,236108,2994.227335
3,J187_B1,577.4989177,65.0336619,,1731.254,194.961036,200613,2544.093925
4,J187_B1,597.9874581,67.34092997,,1862.986,209.7957207,244129,3095.946453
5,J187_B1,593.8097338,66.87046552,,1756.362,197.7885135,209303,2654.297034
6,J187_B1,574.6929615,64.71767584,,1758.158,197.9907658,217022,2752.186308
7,J187_B1,584.0719134,65.77386412,,1779.05,200.3434685,215179,2728.814118
8,J187_B1,591.0076142,66.55491151,,1801.292,202.8481982,223840,2838.64946
9,J187_B1,583.282093,65.68492038,,1843.356,207.5851351,238391,3023.179429
10,J187_B1,578.8825442,65.1894757,,1868.666,210.4353604,241769,3066.017876
1,J188_B1,698.6343822,78.67504304,,2210.894,248.9745495,338338,4290.667357
2,J188_B1,689.9637672,77.69862243,,2176.028,245.0481982,327992,4159.463518
3,J188_B1,711.5518252,80.12971005,,2270.83,255.7240991,355009,4502.082319
4,J188_B1,697.0975541,78.50197681,,2200.206,247.7709459,334419,4240.968164
5,J188_B1,678.8438701,76.44638177,,2117.01,238.402027,309343,3922.964349
6,J188_B1,688.1024633,77.48901614,,2168.182,244.1646396,327050,4147.51745
7,J188_B1,666.3069863,75.03457053,,2094.244,235.8382883,305152,3869.815762
8,J188_B1,706.8352,79.59855856,,2224.106,250.4623874,344154,4364.423545
9,J188_B1,688.7960511,77.56712287,,2154.83,242.661036,321545,4077.705239
10,J188_B1,698.2334853,78.62989699,,2214.92,249.4279279,336722,4270.17389
2,J190_B1,549.9172665,61.9276201,,1743.05,196.2894144,207157,2627.082319
3,J190_B1,555.5150763,62.55800409,,1764.782,198.7367117,214731,2723.132761
4,J190_B1,599.7674549,67.54138006,,1880.26,211.740991,246810,3129.945824
5,J190_B1,594.5258615,66.95111053,,1837.228,206.895045,235726,2989.382964
6,J190_B1,584.7093295,65.84564521,,1725.788,194.3454955,201926,2560.744866
7,J190_B1,532.5729997,59.9744369,,1689.674,190.2786036,197461,2504.12152
8,J190_B1,554.9071994,62.48954948,,1766.03,198.8772523,216325,2743.347232
9,J190_B1,551.7979703,62.13941107,,1759.012,198.0869369,212355,2693.001278
10,J190_B1,550.6514324,62.01029644,,1735.126,195.3970721,208095,2638.97766
11,J190_B1,582.2173134,65.56501277,,1754.916,197.6256757,208033,2638.191401
1,J191_B1,688.7067591,77.55706747,,2122.512,239.0216216,308559,3913.021975
2,J191_B1,663.3973168,74.70690505,,2107.15,237.2916667,309567,3925.805028
3,J191_B1,656.9170419,73.97714436,,2065.826,232.6380631,301114,3818.607459
4,J191_B1,684.4618324,77.07903518,,2160.832,243.3369369,326708,4143.180343
5,J191_B1,670.8800191,75.5495517,,2096.882,236.1353604,300472,3810.465871
6,J191_B1,709.3412437,79.88077069,,2160.614,243.3123874,328039,4160.059553
7,J191_B1,667.9558369,75.2202519,,2106.704,237.2414414,307477,3899.300483
8,J191_B1,636.1894372,71.64295464,,1994.756,224.6346847,280505,3557.252354
9,J191_B1,678.3988502,76.39626691,,2128.552,239.7018018,318922,4044.441401
10,J191_B1,661.2594045,74.46614916,,2085.06,234.8040541,303050,3843.159037
1,J192_B1,673.0289741,75.79155114,,2147.226,241.8047297,317380,4024.886373
2,J192_B1,650.8832461,73.29766285,,2081.098,234.3578829,299576,3799.103157
3,J192_B1,672.1168053,75.68882943,,2126.564,239.4779279,308464,3911.817223
4,J192_B1,677.7093772,76.31862356,,2079.686,234.1988739,301533,3823.921049
5,J192_B1,640.0851506,72.0816611,,2035.85,229.2623874,282405,3581.347395
6,J192_B1,677.0819744,76.24797009,,2115.264,238.2054054,308827,3916.420644
7,J192_B1,713.8410187,80.38750211,,2178.996,245.3824324,324727,4118.058092
8,J192_B1,661.0975722,74.4479248,,2053.366,231.2349099,295389,3746.005296
9,J192_B1,651.3624183,73.35162368,,2040.168,229.7486486,284238,3604.592768
10,J192_B1,626.0838602,70.50493921,,1949.418,219.5290541,267580,3393.342667
2,J193_B1,578.8929089,65.19064289,,1824.59,205.4718468,231353,2933.926325
3,J193_B1,589.6066485,66.3971451,,1884.896,212.2630631,247013,3132.520189
4,J193_B1,624.5014011,70.32673436,,1888.87,212.7105856,246665,3128.106992
5,J193_B1,593.2360407,66.80586044,,1870.196,210.6076577,242290,3072.62499
9,J193_B1,553.7725165,62.36176988,,1701.064,191.5612613,199042,2524.171131
11,J193_B1,572.7835542,64.5026525,,1722.286,193.9511261,202649,2569.913664
12,J193_B1,532.6537337,59.98352857,,1738.782,195.8087838,209273,2653.916586
13,J193_B1,610.0819617,68.70292361,,1917.596,215.9454955,254987,3233.643272
15,J193_B1,535.0140185,60.24932641,,1709.942,192.561036,206040,2612.916971
16,J193_B1,614.2442511,69.1716499,,1941.826,218.6740991,257136,3260.896031
1,J195_B1,674.6762186,75.97705164,,2178.334,245.3078829,323457,4101.952459
2,J195_B1,697.3621728,78.53177622,,2171.24,244.509009,318294,4036.477356
3,J195_B1,647.9290085,72.96497843,,2072.908,233.4355856,293150,3717.611192
4,J195_B1,717.74717,80.82738401,,2250.742,253.4619369,350468,4444.495171
5,J195_B1,682.5987108,76.86922419,,2159.698,243.2092342,320065,4058.93647
6,J195_B1,684.9007227,77.12845976,,2170.512,244.427027,318813,4043.059106
7,J195_B1,717.4322268,80.79191743,,2236.804,251.8923423,345886,4386.388077
8,J195_B1,713.9929972,80.4046168,,2262.652,254.8031532,347872,4411.573736
9,J195_B1,722.4022425,81.35160389,,2282.424,257.0297297,353623,4484.50562
10,J195_B1,722.1558004,81.3238514,,2296.296,258.5918919,356228,4517.54119
1,J197_B1,566.2022607,63.76151584,,1731.904,195.0342342,209897,2661.829904
2,J197_B1,599.4964554,67.51086209,,1825.228,205.5436937,230782,2926.685131
3,J197_B1,526.8291943,59.32761197,,1640.222,184.7096847,188470,2390.10125
4,J197_B1,600.0108332,67.56878752,,1864.336,209.9477477,239521,3037.509638
5,J197_B1,613.3946527,69.0759744,,1898.068,213.7463964,251473,3189.080127
7,J197_B1,614.0521151,69.15001296,,1915.176,215.672973,253425,3213.834612
9,J197_B1,615.740205,69.34011318,,1899.966,213.9601351,251709,3192.072985
11,J197_B1,562.6579778,63.36238489,,1733.254,195.1862613,205652,2607.99651
12,J197_B1,607.9613475,68.46411571,,1906.196,214.6617117,253691,3217.207917
14,J197_B1,597.081234,67.2388777,,1869.89,210.5731982,241439,3061.832948
1,J198_B1,718.8003895,80.94598981,,2233.492,251.5193694,350988,4451.089603
2,J198_B1,711.1462578,80.08403804,,2214.552,249.3864865,342437,4342.649237
3,J198_B1,687.6954268,77.44317869,,2141.964,241.2121622,318280,4036.299813
4,J198_B1,696.4344908,78.42730752,,2188.626,246.4668919,338858,4297.261789
5,J198_B1,677.5071955,76.29585535,,2140.742,241.0745495,317986,4032.571423
6,J198_B1,685.3276589,77.17653816,,2197.646,247.4826577,333897,4234.348369
7,J198_B1,717.4970383,80.79921602,,2293.34,258.259009,364296,4619.856343
8,J198_B1,710.070419,79.96288502,,2213.864,249.309009,337909,4285.22695
9,J198_B1,698.962803,78.71202736,,2188.908,246.4986486,330883,4196.126025
10,J198_B1,689.887672,77.69005315,,2116.59,238.3547297,314335,3986.270899
1,J199_B1,698.6107643,78.67238337,,2175.316,244.968018,331837,4208.224272
2,J199_B1,699.4118958,78.76260088,,2184.972,246.0554054,338174,4288.587574
3,J199_B1,679.9558809,76.57160821,,2131.926,240.0817568,314080,3983.037091
4,J199_B1,674.6569499,75.97488175,,2143.136,241.3441441,319031,4045.823695
5,J199_B1,667.6922944,75.19057369,,2122.978,239.0740991,313018,3969.569231
6,J199_B1,665.7514551,74.97201071,,2094.272,235.8414414,309352,3923.078484
7,J199_B1,641.3267498,72.22148083,,1999.648,225.1855856,281424,3568.906745
8,J199_B1,669.4512678,75.38865628,,2066.488,232.7126126,298305,3782.984843
9,J199_B1,692.0419062,77.93264709,,2125.238,239.3286036,316625,4015.311764
10,J199_B1,661.4295125,74.48530546,,2080.17,234.2533784,300917,3816.109184
1,J200_B1,579.9663783,65.31152909,,1832.354,206.3461712,237061,3006.312901
2,J200_B1,584.1823345,65.78629893,,1864.896,210.0108108,239626,3038.841206
3,J200_B1,554.6250986,62.45778137,,1706.298,192.1506757,200150,2538.222344
4,J200_B1,556.231966,62.63873491,,1701.318,191.5898649,200499,2542.648223
5,J200_B1,527.1935129,59.36863884,,1631.764,183.7572072,184754,2342.976422
6,J200_B1,547.4687206,61.65188295,,1698.884,191.3157658,197899,2509.676061
7,J200_B1,590.6005418,66.50907002,,1838.476,207.0355856,230373,2921.498356
8,J200_B1,541.3252257,60.96004794,,1660.342,186.9754505,187102,2372.75282
9,J200_B1,552.9412265,62.26815614,,1687.012,189.9788288,196019,2485.834652
10,J200_B1,642.1970103,72.31948314,,1942.82,218.786036,260050,3297.850215
1,J201_B1,692.3994512,77.97291117,,2160.042,243.247973,319366,4050.072031
2,J201_B1,654.9694649,73.75782262,,2025.902,228.1421171,284629,3609.551274
3,J201_B1,668.7637849,75.31123704,,2089.442,235.2975225,306446,3886.225753
4,J201_B1,667.0119939,75.11396328,,2088.552,235.1972973,307430,3898.704448
5,J201_B1,690.8082223,77.79371873,,2142.692,241.2941441,322516,4090.019073
6,J201_B1,647.4295328,72.90873117,,2023.8,227.9054054,280269,3554.259496
7,J201_B1,700.4484278,78.87932745,,2232.628,251.4220721,340036,4312.200714
8,J201_B1,667.6076692,75.18104383,,2066.69,232.7353604,296968,3766.029543
9,J201_B1,646.320354,72.78382365,,2024.412,227.9743243,285724,3623.437627
10,J201_B1,659.1403492,74.2275168,,2100.31,236.5213964,301111,3818.569414
1,J202_B1,581.537617,65.48847038,,1772.336,199.5873874,218448,2770.27027
3,J202_B1,573.8379562,64.62139146,,1760.922,198.302027,213495,2707.458303
5,J202_B1,557.9175566,62.82855367,,1763.19,198.5574324,218088,2765.704894
6,J202_B1,555.7121557,62.58019771,,1696.158,191.0087838,199982,2536.091835
7,J202_B1,587.5755271,66.16841521,,1846.616,207.9522523,235925,2991.906603
8,J202_B1,577.3776927,65.02001044,,1800.68,202.7792793,224617,2848.503064
9,J202_B1,542.5283403,61.09553382,,1702.758,191.752027,202656,2570.002435
10,J202_B1,599.2703897,67.48540425,,1873.89,211.0236486,247691,3141.118314
11,J202_B1,569.6823676,64.15341977,,1814.998,204.3916667,228914,2902.995901
12,J202_B1,555.0225221,62.50253627,,1747.508,196.7914414,214009,2713.976646
1,J203_B1,663.5329683,74.72218111,,2059.762,231.9551802,294254,3731.611679
2,J203_B1,698.1468327,78.62013882,,2112.564,237.9013514,313087,3970.444262
3,J203_B1,684.2901431,77.0597008,,2162.448,243.5189189,324350,4113.277128
4,J203_B1,684.1052551,77.03888008,,2148.322,241.9281532,314245,3985.129555
5,J203_B1,650.1730539,73.21768625,,2054.398,231.3511261,287676,3648.192111
6,J203_B1,645.5269166,72.69447259,,2029.508,228.5481982,288931,3664.10752
7,J203_B1,688.8083914,77.56851255,,2172.588,244.6608108,328324,4163.673809
8,J203_B1,674.0927236,75.91134275,,2094.73,235.893018,298428,3784.54468
9,J203_B1,651.3562773,73.35093213,,2037.316,229.4274775,291468,3696.28074
10,J203_B1,678.5933981,76.41817546,,2095.914,236.0263514,306597,3888.140674
1,J204_B1,610.9828148,68.80437104,,1899.66,213.9256757,241226,3059.131767
3,J204_B1,513.0789413,57.77916006,,1607.942,181.0745495,180971,2295.001928
5,J204_B1,576.6359337,64.93647902,,1758.552,198.0351351,213989,2713.723014
7,J204_B1,587.1056123,66.11549688,,1802.12,202.9414414,226575,2873.333638
8,J204_B1,565.4750216,63.67961955,,1766.196,198.8959459,215026,2726.873833
9,J204_B1,547.1316112,61.61392018,,1769.928,199.3162162,218265,2767.949537
10,J204_B1,581.4911865,65.48324172,,1776.604,200.068018,219639,2785.374056
12,J204_B1,580.6771909,65.39157555,,1740.808,196.0369369,207004,2625.142034
13,J204_B1,566.5792089,63.80396497,,1742.488,196.2261261,202884,2572.89384
14,J204_B1,584.3911361,65.80981262,,1838.552,207.0441441,231525,2936.10756
1,J205_B1,678.1224078,76.36513601,,2152.794,242.4317568,324664,4117.259151
2,J205_B1,711.7056976,80.14703802,,2237.354,251.9542793,342411,4342.319515
3,J205_B1,693.357772,78.08083018,,2186.73,246.2533784,334454,4241.41202
4,J205_B1,672.9762254,75.78561097,,2149.8,242.0945946,321178,4073.051092
5,J205_B1,675.0185183,76.01559891,,2138.524,240.8247748,318094,4033.941036
6,J205_B1,677.4097726,76.2848843,,2123.928,239.1810811,315430,4000.157252
7,J205_B1,672.5295533,75.73531006,,2104.436,236.986036,305403,3872.998843
8,J205_B1,696.5637085,78.44185907,,2193.226,246.9849099,332700,4219.168493
9,J205_B1,629.8801473,70.93244902,,1956.258,220.2993243,267997,3398.630894
10,J205_B1,693.1413997,78.05646393,,2233.098,251.475,345042,4375.684806
1,J207_B1,637.8691088,71.83210685,,2024.08,227.9369369,279108,3539.536158
2,J207_B1,635.0826718,71.5183189,,1982.922,223.302027,272411,3454.607479
3,J207_B1,629.3361582,70.87118899,,1978.374,222.7898649,273074,3463.01538
4,J207_B1,674.6265634,75.97145984,,2118.168,238.5324324,310002,3931.321524
5,J207_B1,689.3859587,77.63355391,,2163.99,243.6925676,320917,4069.741194
6,J207_B1,642.5145913,72.35524677,,1966.578,221.4614865,269266,3414.723845
7,J207_B1,685.3502754,77.17908507,,2151.544,242.290991,316872,4018.44412
8,J207_B1,661.6078899,74.50539301,,2070.424,233.1558559,302485,3835.993933
9,J207_B1,658.6835355,74.17607382,,2042.042,229.9596847,287385,3644.501765
10,J207_B1,654.0068807,73.6494235,,2039.138,229.6326577,284610,3609.310324
1,J208_B1,527.01518,59.34855631,,1660.438,186.9862613,188250,2387.311298
2,J208_B1,525.7841763,59.20992976,,1691.84,190.5225225,196001,2485.606383
4,J208_B1,569.6402373,64.14867537,,1786.552,201.1882883,221304,2806.488921
5,J208_B1,637.969435,71.84340484,,1935.928,218.0099099,257249,3262.329052
6,J208_B1,550.2808374,61.96856277,,1748.476,196.9004505,213401,2706.266232
7,J208_B1,575.0243473,64.75499407,,1784.362,200.9416667,219121,2778.804987
8,J208_B1,588.7002633,66.2950747,,1875.316,211.1842342,244847,3105.051842
9,J208_B1,593.1820968,66.79978568,,1833.698,206.4975225,230199,2919.291758
10,J208_B1,571.993007,64.41362691,,1766.552,198.936036,212386,2693.394408
11,J208_B1,567.4927312,63.9068391,,1705.764,192.0905405,197438,2503.829843
1,J209_B1,624.830377,70.36378119,,1979.762,222.9461712,267437,3391.529198
2,J209_B1,661.528533,74.49645642,,2063.546,232.3813063,294037,3728.859772
3,J209_B1,677.6267409,76.30931767,,2008.59,226.1925676,276170,3502.277615
4,J209_B1,642.1526298,72.31448534,,2042.628,230.0256757,287864,3650.576252
5,J209_B1,637.1765846,71.75411989,,1989.164,224.004955,272505,3455.79955
6,J209_B1,677.726346,76.32053446,,2084.196,234.7067568,303753,3852.074203
7,J209_B1,678.242582,76.37866914,,2103.888,236.9243243,310639,3939.399704
8,J209_B1,646.17103,72.76700788,,2025.098,228.0515766,282286,3579.838284
9,J209_B1,663.4583634,74.71377966,,2060.068,231.9896396,292508,3709.469605
10,J209_B1,665.6823567,74.96422936,,2098.366,236.3024775,302480,3835.930525
1,J210_B1,560.8466814,63.15841007,,1721.75,193.8907658,208453,2643.517673
2,J210_B1,582.4577238,65.59208601,,1824.744,205.4891892,229929,2915.867726
3,J210_B1,565.1566155,63.64376301,,1722.758,194.0042793,209795,2660.536381
4,J210_B1,593.4652475,66.83167202,,1854.374,208.8259009,237594,3013.072194
5,J210_B1,590.8925452,66.54195329,,1826.374,205.6727477,231409,2934.636495
6,J210_B1,584.8632319,65.86297657,,1793.84,202.009009,225485,2859.510693
7,J210_B1,609.5777227,68.64613994,,1917.648,215.9513514,256134,3248.189067
8,J210_B1,588.9142552,66.31917288,,1835.546,206.7056306,235605,2987.84849
9,J210_B1,613.2307885,69.05752123,,1884.794,212.2515766,247459,3138.176183
10,J210_B1,597.3181732,67.26556005,,1823.572,205.3572072,228211,2894.080736
1,J211_B1,665.25559,74.91617005,,2108.004,237.3878378,303889,3853.7989
2,J211_B1,675.1451696,76.02986144,,2151.544,242.290991,317269,4023.478715
3,J211_B1,671.726879,75.64491881,,2114.666,238.1380631,306657,3888.90157
4,J211_B1,701.267424,78.97155676,,2187.85,246.3795045,327676,4155.456132
5,J211_B1,707.1131451,79.62985868,,2199.314,247.6704955,335864,4259.293077
6,J211_B1,681.296558,76.72258536,,2105.138,237.0650901,308289,3909.597943
7,J211_B1,704.3472155,79.31838012,,2159.798,243.2204955,318474,4038.760044
8,J211_B1,668.5656288,75.28892216,,2085.648,234.8702703,299055,3792.496043
9,J211_B1,657.0060883,73.98717211,,2073.482,233.5002252,298323,3783.213112
10,J211_B1,666.4082833,75.04597785,,2087.036,235.0265766,299081,3792.825765
1,J212_B1,616.8087224,69.46044171,,1879.838,211.6934685,248010,3145.163745
2,J212_B1,570.3551525,64.22918384,,1792.476,201.8554054,223853,2838.814321
3,J212_B1,600.6305021,67.63857006,,1841.992,207.4315315,233991,2967.380387
4,J212_B1,530.8125846,59.77619196,,1653.368,186.1900901,191732,2431.468631
5,J212_B1,588.7147017,66.29670064,,1819.992,204.9540541,231818,2939.823269
6,J212_B1,588.7783963,66.30387346,,1826.324,205.6671171,233639,2962.916464
7,J212_B1,517.5345399,58.28091666,,1652.222,186.061036,188260,2387.438114
8,J212_B1,607.0131794,68.35734002,,1899.698,213.929955,251701,3191.971532
9,J212_B1,539.3560976,60.73829928,,1650.49,185.865991,189979,2409.237785
10,J212_B1,532.8761582,60.00857637,,1682.91,189.5168919,197981,2510.715952
1,J213_B1,610.4891481,68.74877794,,1923.52,216.6126126,258058,3272.588467
2,J213_B1,637.4550965,71.78548384,,1968.68,221.6981982,270570,3431.260653
3,J213_B1,607.4553482,68.40713381,,1874.222,211.061036,242933,3080.779259
4,J213_B1,615.7962325,69.34642258,,1907.674,214.8281532,255715,3242.875477
5,J213_B1,584.2961578,65.79911687,,1858.616,209.3036036,242043,3069.492635
6,J213_B1,607.3631533,68.3967515,,1879.89,211.6993243,249478,3163.780334
7,J213_B1,584.7503741,65.85026735,,1823.776,205.3801802,231751,2938.973602
8,J213_B1,589.9601681,66.43695587,,1823.738,205.3759009,234920,2979.161594
9,J213_B1,601.1763468,67.70003905,,1873.654,210.9970721,240014,3043.761667
10,J213_B1,619.0347325,69.71111852,,1929.71,217.3096847,262847,3333.320652
1,J214_B1,671.2749064,75.59402099,,2119.24,238.6531532,305077,3868.864642
2,J214_B1,658.9969651,74.21136994,,2090.252,235.3887387,298022,3779.39595
3,J214_B1,679.8360096,76.55810919,,2144.73,241.5236486,310543,3938.18227
4,J214_B1,694.2636387,78.1828422,,2169.57,244.3209459,323513,4102.662629
5,J214_B1,710.6968411,80.03342805,,2204.068,248.2058559,334040,4236.161838
6,J214_B1,650.7995083,73.28823292,,2060.094,231.9925676,294544,3735.289343
7,J214_B1,682.7481234,76.88604993,,2163.074,243.5894144,317830,4030.593093
8,J214_B1,666.4780567,75.05383521,,2102.692,236.7896396,300391,3809.438662
9,J214_B1,650.8394579,73.29273175,,2095.838,236.0177928,302714,3838.89802
11,J214_B1,669.1942917,75.35971753,,2103.864,236.9216216,305391,3872.846664
1,J215_B1,612.7291408,69.00102937,,1839.52,207.1531532,229921,2915.766273
3,J215_B1,614.6641359,69.21893422,,1920.514,216.2740991,257332,3263.381625
4,J215_B1,587.2180174,66.12815511,,1873.558,210.9862613,244420,3099.636799
6,J215_B1,604.5990407,68.08547756,,1861.202,209.5948198,237628,3013.503368
7,J215_B1,593.7086828,66.8590859,,1821.814,205.1592342,226996,2878.672592
8,J215_B1,599.0233718,67.45758691,,1833.724,206.5004505,231127,2931.060283
10,J215_B1,607.8001316,68.44596077,,1813.904,204.2684685,229435,2909.603015
11,J215_B1,636.7495583,71.70603134,,1919.342,216.1421171,254443,3226.744481
13,J215_B1,581.3097281,65.46280722,,1768.998,199.2114865,213775,2711.009151
14,J215_B1,584.2773314,65.79699678,,1816.528,204.563964,229041,2904.606465
1,J216_B1,591.8868135,66.65392044,,1817.954,204.7245495,228129,2893.040845
2,J216_B1,579.1554196,65.22020491,,1783.406,200.834009,221895,2813.983747
3,J216_B1,568.9604556,64.07212338,,1764.948,198.7554054,216912,2750.791332
4,J216_B1,554.7323679,62.46986125,,1754.31,197.5574324,216351,2743.676954
5,J216_B1,566.7680301,63.82522861,,1764.17,198.6677928,218222,2767.404229
6,J216_B1,588.319641,66.25221182,,1815.458,204.4434685,228663,2899.81282
