date,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1,salinity_2,salinity_3,sal_mean,pH_batch,pH_meas,NBScorr,pHNBS,Swcorr,pHSW,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,AT_Calc_NBS,pCO2_NBS,HCO3_NBS,CO3_NBS,CO2_NBS,SatCalcite_NBS,SatArag_NBS,AT_Calc_SW,pCO2_SW,HCO3_SW,CO3_SW,CO2_SW,SatCalcite_SW,SatArag_SW,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC
20180611,25,Acclimation,-83,-83,-83,-83,30.1,30.1,30.1,30.1,4,7.822857143,0.2070828,8.029939943,-0.138150177,7.891789765,4,30.012,21.9,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,26,Acclimation,-83,-83,-83,-83,30.2,30.1,30.1,30.13333333,4,7.822857143,0.2070828,8.029939943,-0.138150177,7.891789765,4,30.012,21.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,27,Acclimation,-83,-83,-83,-83,30.3,30.4,30.4,30.36666667,4,7.822857143,0.2091528,8.032009943,-0.138150177,7.893859765,4,30.312,21.3,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,28,Acclimation,-79,-79,-79,-79,30.2,30.2,30.2,30.2,4,7.754285714,0.2077728,7.962058514,-0.138150177,7.823908337,4,30.112,21,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,29,Acclimation,-82,-82,-82,-82,30.3,30.3,30.2,30.26666667,4,7.805714286,0.2077728,8.013487086,-0.138150177,7.875336908,4,30.112,21.2,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,30,Acclimation,-82,-82,-82,-82,30.3,30.3,30.2,30.26666667,4,7.805714286,0.2077728,8.013487086,-0.138150177,7.875336908,4,30.112,21.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,DISystemTest,Test,20,20,20,20,NA,NA,NA,NA,4,6.057142857,NA,NA,-0.138150177,NA,NA,NA,NA,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,1,2600,-41,-41,-41,-41,20.4,20.4,20.4,20.4,6,7.103448276,0.1406128,7.244061076,-0.138150177,7.105910898,6,20.37866667,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,2,2600,-46,-46,-46,-46,20.4,20.3,20.3,20.33333333,6,7.189655172,0.1399228,7.329577972,-0.138150177,7.191427795,6,20.27866667,20.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,3,2600,-46,-46,-46,-46,20.5,20.4,20.4,20.43333333,6,7.189655172,0.1406128,7.330267972,-0.138150177,7.192117795,6,20.37866667,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,10,400,-68,-67,-68,-67.66666667,19.8,19.8,19.7,19.76666667,7,7.579349904,0.1364728,7.715822704,-0.138150177,7.577672527,7,19.77866667,19.1,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180629,5,400,-70,-69,-70,-69.66666667,19.8,19.7,19.7,19.73333333,16,7.58045977,0.1348628,7.71532257,-0.138150177,7.577172393,16,19.54533333,19.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,23,400,-68,-68,-68,-68,19.8,19.8,19.8,19.8,7,7.585086042,0.1371628,7.722248842,-0.138150177,7.584098665,7,19.87866667,19.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,7,2600,-48,-48,-48,-48,20.5,20.4,20.4,20.43333333,6,7.224137931,0.1406128,7.364750731,-0.138150177,7.226600554,6,20.37866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,8,2600,-51,-51,-51,-51,20.4,20.4,20.4,20.4,6,7.275862069,0.1406128,7.416474869,-0.138150177,7.278324692,6,20.37866667,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,9,2600,-52,-52,-52,-52,20.4,20.4,20.4,20.4,6,7.293103448,0.1406128,7.433716248,-0.138150177,7.295566071,6,20.37866667,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180618,12,400,-66,-66,-66,-66,19.7,19.7,19.7,19.7,8,7.587209302,0.1367028,7.723912102,-0.138150177,7.585761925,8,19.812,18.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180618,10,400,-66,-66,-66,-66,19.9,19.8,19.8,19.83333333,8,7.587209302,0.1373928,7.724602102,-0.138150177,7.586451925,8,19.912,18.9,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180618,11,400,-66,-66,-66,-66,19.9,19.8,19.8,19.83333333,8,7.587209302,0.1373928,7.724602102,-0.138150177,7.586451925,8,19.912,18.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,13,2600,-39,-39,-39,-39,20.2,20.3,20.2,20.23333333,6,7.068965517,0.1392328,7.208198317,-0.138150177,7.07004814,6,20.17866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,14,2600,-38,-37,-37,-37.33333333,20.3,20.2,20.2,20.23333333,6,7.040229885,0.1392328,7.179462685,-0.138150177,7.041312508,6,20.17866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,15,2600,-39,-38,-38,-38.33333333,20.3,20.2,20.2,20.23333333,6,7.057471264,0.1392328,7.196704064,-0.138150177,7.058553887,6,20.17866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180620,11,400,-66,-66,-66,-66,19.3,19.3,19.2,19.26666667,11,7.593023256,0.1327928,7.725816056,-0.138150177,7.587665878,11,19.24533333,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180620,16,400,-66,-66,-66,-66,19.7,19.6,19.6,19.63333333,11,7.593023256,0.1355528,7.728576056,-0.138150177,7.590425878,11,19.64533333,19.3,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180629,4,400,-71,-70,-71,-70.66666667,19.7,19.7,19.7,19.7,16,7.597701149,0.1348628,7.732563949,-0.138150177,7.594413772,16,19.54533333,19.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,19,2600,-40,-40,-40,-40,20.1,20.2,20.1,20.13333333,6,7.086206897,0.1385428,7.224749697,-0.138150177,7.086599519,6,20.07866667,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,20,2600,-39,-39,-39,-39,20,20,20,20,6,7.068965517,0.1378528,7.206818317,-0.138150177,7.06866814,6,19.97866667,19.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,21,2600,-39,-39,-39,-39,20.2,20.1,20.1,20.13333333,6,7.068965517,0.1385428,7.207508317,-0.138150177,7.06935814,6,20.07866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180617,16,400,-69,-70,-70,-69.66666667,19.9,19.9,19.9,19.9,9,7.597701149,0.1369328,7.734633949,-0.138150177,7.596483772,9,19.84533333,19.2,EXPOSURE,B1,TRUE,L18_A_20180617_16,19-Jul-18,L18_A_20180617_16_19Jul2018,L18_A_20180617_16,L18_Recalc_19Jul18,F,F,155.1,25.052,1386.2,1386.005994,1373.907462,1394.77,1396.08028,1402.259277,902.0154339,1321.294525,32.36213652,32.34935161,0.855822694,0.523320399,1404.1,881.7449353,1321.278331,33.10530049,31.62238236,0.875475803,0.535337927,974.60,1321.11,29.94,34.95,0.79,0.48
20180620,18,400,-66,-66,-67,-66.33333333,19.7,19.6,19.6,19.63333333,11,7.598837209,0.1355528,7.734390009,-0.138150177,7.596239832,11,19.64533333,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,12,400,-69,-69,-69,-69,19.8,19.8,19.7,19.76666667,7,7.602294455,0.1364728,7.738767255,-0.138150177,7.600617078,7,19.77866667,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,25,Acclimation,-84,-84,-84,-84,25,25,25,25,6,7.844827586,0.1723528,8.017180386,-0.138150177,7.879030209,6,24.97866667,19.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,26,Acclimation,-84,-84,-84,-84,25,25.1,25,25.03333333,6,7.844827586,0.1723528,8.017180386,-0.138150177,7.879030209,6,24.97866667,19.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,27,Acclimation,-83,-83,-83,-83,25,25,25,25,6,7.827586207,0.1723528,7.999939007,-0.138150177,7.86178883,6,24.97866667,20,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,28,Acclimation,-81,-81,-81,-81,24.9,24.8,24.8,24.83333333,6,7.793103448,0.1709728,7.964076248,-0.138150177,7.825926071,6,24.77866667,19.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,29,Acclimation,-83,-83,-83,-83,24.7,24.6,24.6,24.63333333,6,7.827586207,0.1695928,7.997179007,-0.138150177,7.85902883,6,24.57866667,20.4,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180613,30,Acclimation,-82,-82,-82,-82,24.7,24.7,24.7,24.7,6,7.810344828,0.1702828,7.980627628,-0.138150177,7.84247745,6,24.67866667,19.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,1,2600,-35,-37,-37,-36.33333333,20.1,20.1,20,20.06666667,7,7.040152964,0.1385428,7.178695764,-0.138150177,7.040545586,7,20.07866667,19.7,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,2,2600,-36,-36,-36,-36,20.1,20,20,20.03333333,7,7.034416826,0.1385428,7.172959626,-0.138150177,7.034809449,7,20.07866667,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,3,2600,-37,-37,-37,-37,20,20.1,20,20.03333333,7,7.051625239,0.1385428,7.190168039,-0.138150177,7.052017862,7,20.07866667,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,11,400,-69,-69,-69,-69,20,19.9,19.8,19.9,7,7.602294455,0.1371628,7.739457255,-0.138150177,7.601307078,7,19.87866667,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,16,400,-65,-71,-72,-69.33333333,19.8,19.8,19.8,19.8,22,7.608030593,0.1360128,7.744043393,-0.138150177,7.605893215,22,19.712,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180620,17,400,-67,-67,-67,-67,19.7,19.7,19.7,19.7,11,7.610465116,0.1362428,7.746707916,-0.138150177,7.608557739,11,19.74533333,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,7,2600,-36,-36,-36,-36,20.2,20.1,20.1,20.13333333,7,7.034416826,0.1392328,7.173649626,-0.138150177,7.035499449,7,20.17866667,19.4,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,8,2600,-37,-36,-37,-36.66666667,20.3,20.2,20.2,20.23333333,7,7.045889101,0.1399228,7.185811901,-0.138150177,7.047661724,7,20.27866667,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,9,2600,-37,-37,-37,-37,20.2,20.2,20.1,20.16666667,7,7.051625239,0.1392328,7.190858039,-0.138150177,7.052707862,7,20.17866667,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180629,6,400,-71,-71,-73,-71.66666667,19.6,19.6,19.6,19.6,16,7.614942529,0.1341728,7.749115329,-0.138150177,7.610965151,16,19.44533333,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180618,24,400,-68,-68,-68,-68,19.9,19.8,19.8,19.83333333,8,7.622093023,0.1373928,7.759485823,-0.138150177,7.621335646,8,19.912,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180618,22,400,-68,-68,-68,-68,19.8,19.9,19.9,19.86666667,8,7.622093023,0.1380828,7.760175823,-0.138150177,7.622025646,8,20.012,19.5,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,13,2600,-37,-37,-38,-37.33333333,20,19.9,19.8,19.9,7,7.057361377,0.1371628,7.194524177,-0.138150177,7.056373999,7,19.87866667,19.1,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,14,2600,-37,-37,-38,-37.33333333,20.1,20,19.9,20,7,7.057361377,0.1378528,7.195214177,-0.138150177,7.057063999,7,19.97866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,15,2600,-37,-37,-38,-37.33333333,20,20,19.9,19.96666667,7,7.057361377,0.1378528,7.195214177,-0.138150177,7.057063999,7,19.97866667,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180618,23,400,-68,-68,-68,-68,19.9,19.9,19.9,19.9,8,7.622093023,0.1380828,7.760175823,-0.138150177,7.622025646,8,20.012,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180621,10,400,-67,-68,-68,-67.66666667,19.2,19.2,19.3,19.23333333,5,7.632768362,0.1350928,7.767861162,-0.138150177,7.629710984,5,19.57866667,18.8,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180621,12,400,-68,-68,-68,-68,19.2,19.2,19.2,19.2,5,7.638418079,0.1344028,7.772820879,-0.138150177,7.634670702,5,19.47866667,18.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,19,2600,-32,-32,-32,-32,19.9,19.8,19.8,19.83333333,7,6.965583174,0.1371628,7.102745974,-0.138150177,6.964595797,7,19.87866667,19.3,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,20,2600,-32,-32,-33,-32.33333333,20,20,19.9,19.96666667,7,6.971319312,0.1378528,7.109172112,-0.138150177,6.971021934,7,19.97866667,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,21,2600,-32,-32,-32,-32,19.8,19.8,19.8,19.8,7,6.965583174,0.1371628,7.102745974,-0.138150177,6.964595797,7,19.87866667,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180621,11,400,-68,-68,-68,-68,19.2,19.2,19.3,19.23333333,5,7.638418079,0.1350928,7.773510879,-0.138150177,7.635360702,5,19.57866667,18.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180723,4,400,-77,-77,-76,-76.66666667,20.1,20.1,20.1,20.1,26,7.642857143,0.1371628,7.780019943,-0.138150177,7.641869765,26,19.87866667,20.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,4,400,-71,-71,-71,-71,19.4,19.4,19.4,19.4,10,7.647398844,0.1353228,7.782721644,-0.138150177,7.644571467,10,19.612,19.9,EXPOSURE,B1,TRUE,L18_A_20180622_4,25-Jun-18,L18_A_20180622_4_25Jun2018,NA,TRUE,F,T,142.9,25.025999,1455.54,1460.480172,1461.844533,1523.83,1538.203262,1487.02417,858.7621802,1391.530488,38.7210431,30.22873946,1.028251323,0.628909884,1489.2,836.8635934,1391.301189,39.72118019,29.45790128,1.054810325,0.64515418,496.38,1377.37,65.63,17.47,1.74,1.07
20180615,25,Acclimation,-72,-72,-72,-72,21.4,21.3,21.3,21.33333333,7,7.653919694,0.1475128,7.801432494,-0.138150177,7.663282317,7,21.37866667,19.4,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,26,Acclimation,-72,-72,-72,-72,21.3,21.3,21.3,21.3,7,7.653919694,0.1475128,7.801432494,-0.138150177,7.663282317,7,21.37866667,18.2,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,27,Acclimation,-71,-71,-71,-71,21.3,21.3,21.3,21.3,7,7.636711281,0.1475128,7.784224081,-0.138150177,7.646073904,7,21.37866667,18,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,28,Acclimation,-70,-70,-70,-70,20.8,20.8,20.8,20.8,7,7.619502868,0.1440628,7.763565668,-0.138150177,7.625415491,7,20.87866667,19.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,29,Acclimation,-72,-72,-71,-71.66666667,20.9,20.8,20.8,20.83333333,7,7.648183556,0.1440628,7.792246356,-0.138150177,7.654096179,7,20.87866667,19,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180615,30,Acclimation,-71,-71,-71,-71,20.9,20.8,20.7,20.8,7,7.636711281,0.1433728,7.780084081,-0.138150177,7.641933904,7,20.77866667,19,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,12,400,-71,-71,-71,-71,19.4,19.4,19.5,19.43333333,10,7.647398844,0.1360128,7.783411644,-0.138150177,7.645261467,10,19.712,19.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
