pHLogSN,Site,pHLogIntMin,DateTimeGMT,pHTempF,mV,pH,Bottle,CuOnField
20430898,BARN,5,2018-10-26 22:40:00,46.41,-63.58,7.94,,Y
20430898,BARN,5,2018-10-26 22:45:00,46.63,-64.24,7.95,,Y
20430898,BARN,5,2018-10-26 22:50:00,46.77,-64.97,7.97,,Y
20430898,BARN,5,2018-10-26 22:55:00,46.81,-65.13,7.97,,Y
20430898,BARN,5,2018-10-26 23:00:00,46.81,-65.22,7.97,,Y
20430898,BARN,5,2018-10-26 23:05:00,46.86,-65.44,7.98,,Y
20430898,BARN,5,2018-10-26 23:10:00,46.86,-65.56,7.98,,Y
20430898,BARN,5,2018-10-26 23:15:00,46.77,-65.39,7.97,,Y
20430898,BARN,5,2018-10-26 23:20:00,46.72,-65.21,7.97,,Y
20430898,BARN,5,2018-10-26 23:25:00,46.81,-65.3,7.97,,Y
20430898,BARN,5,2018-10-26 23:30:00,46.9,-66.03,7.99,,Y
20430898,BARN,5,2018-10-26 23:35:00,46.81,-67.27,8.01,,Y
20430898,BARN,5,2018-10-26 23:40:00,46.81,-67.27,8.01,,Y
20430898,BARN,5,2018-10-26 23:45:00,46.9,-67.3,8.01,,Y
20430898,BARN,5,2018-10-26 23:50:00,46.86,-67.22,8.01,,Y
20430898,BARN,5,2018-10-26 23:55:00,46.81,-66.92,8,,Y
20430898,BARN,5,2018-10-27 0:00:00,46.86,-66.77,8,,Y
20430898,BARN,5,2018-10-27 0:05:00,47.03,-66.96,8,,Y
20430898,BARN,5,2018-10-27 0:10:00,47.39,-67.56,8.01,,Y
20430898,BARN,5,2018-10-27 0:15:00,47.53,-67.88,8.02,,Y
20430898,BARN,5,2018-10-27 0:20:00,47.57,-67.94,8.02,,Y
20430898,BARN,5,2018-10-27 0:25:00,47.62,-68.1,8.02,,Y
20430898,BARN,5,2018-10-27 0:30:00,47.71,-68.21,8.02,,Y
20430898,BARN,5,2018-10-27 0:35:00,48.02,-68.63,8.03,,Y
20430898,BARN,5,2018-10-27 0:40:00,48.42,-69.06,8.04,,Y
20430898,BARN,5,2018-10-27 0:45:00,48.91,-69.35,8.04,,Y
20430898,BARN,5,2018-10-27 0:50:00,49.53,-69.6,8.05,,Y
20430898,BARN,5,2018-10-27 0:55:00,50.02,-69.81,8.05,,Y
20430898,BARN,5,2018-10-27 1:00:00,50.46,-69.94,8.05,,Y
20430898,BARN,5,2018-10-27 1:05:00,50.77,-69.97,8.05,,Y
20430898,BARN,5,2018-10-27 1:10:00,50.94,-69.8,8.05,,Y
20430898,BARN,5,2018-10-27 1:15:00,51.03,-69.56,8.04,,Y
20430898,BARN,5,2018-10-27 1:20:00,51.21,-69.05,8.03,,Y
20430898,BARN,5,2018-10-27 1:25:00,51.3,-68.24,8.02,,Y
20430898,BARN,5,2018-10-27 1:30:00,51.34,-68.72,8.03,,Y
20430898,BARN,5,2018-10-27 1:35:00,51.3,-68.75,8.03,,Y
20430898,BARN,5,2018-10-27 1:40:00,51.34,-69.16,8.03,,Y
20430898,BARN,5,2018-10-27 1:45:00,51.3,-69.38,8.04,,Y
20430898,BARN,5,2018-10-27 1:50:00,51.3,-69.64,8.04,,Y
20430898,BARN,5,2018-10-27 1:55:00,51.21,-69.78,8.05,,Y
20430898,BARN,5,2018-10-27 2:00:00,51.12,-70.13,8.05,,Y
20430898,BARN,5,2018-10-27 2:05:00,50.94,-70.17,8.05,,Y
