pH_batch,date.x,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1.x,salinity_2.x,salinity_3.x,sal_mean,pH_meas,NBScorr,pHNBS,TotalCorr,pHTotal,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC,salinity_1.y,salinity_2.y,salinity_3.y,salinity_avg,crm,crm_salinity,salinity_corr,ph7_1,ph7_2,ph7_3,pH7_avg,ph10_1,ph10_2,ph10_3,pH10_avg,slope,intercept
19,20180709,18,400,-68,-68,-68,-68,20,20,20,20,7.683745583,0.1373928,7.821138383,-0.129054855,7.692083528,19,19.912,19.9,EXPOSURE,B3,TRUE,L18_A_20180709_18,NA,L18_A_20180709_18_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
19,20180709,1,2600,-35,-35,-35,-35,20.1,20.1,20.1,20.1,7.159010601,0.1380828,7.297093401,-0.129054855,7.168038546,19,20.012,19.9,EXPOSURE,B1,TRUE,L18_A_20180709_1,NA,L18_A_20180709_1_NA,L18_A_2010709_01_06Jul2019,L18_Recalc_06Jul19,FALSE,FALSE,158.05,24.299,1513.43,1519.153061,1516.241645,1551.11,1555.059712,815.6,1446.04,44.46,28.65,1.18,0.72,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
19,20180709,17,400,-68,-68,-68,-68,20.1,20.1,20.1,20.1,7.683745583,0.1380828,7.821828383,-0.129054855,7.692773528,19,20.012,19.7,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
19,20180709,19,2600,-30,-30,-29,-29.66666667,20.1,20.1,20.1,20.1,7.074204947,0.1380828,7.212287747,-0.129054855,7.083232892,19,20.012,19.7,EXPOSURE,B1,TRUE,L18_A_20180709_19,NA,L18_A_20180709_19_NA,L18_A_20180709_19,L18_Recalc_06Jul19,FALSE,FALSE,184.75,24.528999,1525.27,1531.037834,1525.02954,1455.21,1458.795736,2605.96,1425.58,13.4,92.05,0.35,0.22,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
19,20180709,15,2600,-29,-29,-29,-29,20.1,20.1,20.1,20.1,7.06360424,0.1380828,7.20168704,-0.129054855,7.072632185,19,20.012,20.3,EXPOSURE,B3,TRUE,L18_A_20180709_15,NA,L18_A_20180709_15_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
19,20180709,6,400,-68,-68,-68,-68,20.1,20.1,20.1,20.1,7.683745583,0.1380828,7.821828383,-0.129054855,7.692773528,19,20.012,19.9,EXPOSURE,B3,TRUE,L18_A_20180709_6,NA,L18_A_20180709_6_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
19,20180709,13,2600,-30,-31,-31,-30.66666667,20.1,20.1,20.1,20.1,7.090106007,0.1380828,7.228188807,-0.129054855,7.099133952,19,20.012,20.1,EXPOSURE,B1,TRUE,L18_A_20180709_13,NA,L18_A_20180709_13_NA,L18_A_20180709_13_06Jul2019,L18_Recalc_06Jul19,FALSE,FALSE,185.15,25.016001,1715.77,1722.258213,1716.001433,1638.93,1643.082528,2900.61,1605.4,15.55,101.31,0.41,0.25,33.4,33.4,33.4,33.4,162,33.312,-0.088,-23,-26,-26,-25,-214,-213,-214,-213.6666667,-0.01590106,6.602473498
20,20180711,4,400,-75,-75,-76,-75.33333333,20.1,20.1,20.1,20.1,7.689189189,0.1367028,7.825891989,-0.129054855,7.696837134,20,19.812,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,18,400,-74,-74,-74,-74,20.1,20.1,20.1,20.1,7.666023166,0.1367028,7.802725966,-0.129054855,7.673671111,20,19.812,19.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,19,2600,-35,-35,-35,-35,20.1,20.1,20.1,20.1,6.988416988,0.1367028,7.125119788,-0.129054855,6.996064933,20,19.812,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,23,400,-76,-76,-77,-76.33333333,20.2,20.1,20.1,20.13333333,7.706563707,0.1367028,7.843266507,-0.129054855,7.714211652,20,19.812,19.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,24,400,-77,-76,-76,-76.33333333,20.2,20.1,20.1,20.13333333,7.706563707,0.1367028,7.843266507,-0.129054855,7.714211652,20,19.812,19.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,20,2600,-35,-35,-35,-35,20.1,20.1,20.1,20.1,6.988416988,0.1367028,7.125119788,-0.129054855,6.996064933,20,19.812,18.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,9,2600,-41,-41,-41,-41,20.2,20.2,20.2,20.2,7.092664093,0.1373928,7.230056893,-0.129054855,7.101002038,20,19.912,19.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,3,2600,-39,-39,-39,-39,20.1,20.1,20.1,20.1,7.057915058,0.1367028,7.194617858,-0.129054855,7.065563003,20,19.812,20.1,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,7,2600,-40,-40,-40,-40,20.3,20.1,20.1,20.16666667,7.075289575,0.1367028,7.211992375,-0.129054855,7.08293752,20,19.812,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,26,Acclimation,-80,-80,-80,-80,20.1,20.1,20.1,20.1,7.77027027,0.1367028,7.90697307,-0.129054855,7.777918215,20,19.812,18.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,22,400,-77,-77,-76,-76.66666667,20.2,20.1,20.1,20.13333333,7.712355212,0.1367028,7.849058012,-0.129054855,7.720003157,20,19.812,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,6,400,-76,-75,-75,-75.33333333,20.1,20.1,20.1,20.1,7.689189189,0.1367028,7.825891989,-0.129054855,7.696837134,20,19.812,18.9,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,1,2600,-40,-40,-38,-39.33333333,20.2,20.1,20.1,20.13333333,7.063706564,0.1367028,7.200409364,-0.129054855,7.071354509,20,19.812,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,21,2600,-37,-37,-37,-37,20.1,20.1,20.1,20.1,7.023166023,0.1367028,7.159868823,-0.129054855,7.030813968,20,19.812,19.1,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,5,400,-76,-76,-76,-76,20.2,20.1,20.2,20.16666667,7.700772201,0.1373928,7.838165001,-0.129054855,7.709110146,20,19.912,18.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,17,400,-73,-73,-74,-73.33333333,20.1,20.1,20.1,20.1,7.654440154,0.1367028,7.791142954,-0.129054855,7.662088099,20,19.812,19.1,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,2,2600,-39,-39,-39,-39,20.2,20.2,20.2,20.2,7.057915058,0.1373928,7.195307858,-0.129054855,7.066253003,20,19.912,20,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,11,400,-77,-77,-77,-77,20.1,20.1,20.1,20.1,7.718146718,0.1367028,7.854849518,-0.129054855,7.725794663,20,19.812,19.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,13,2600,-36,-36,-36,-36,20.2,20.2,20.2,20.2,7.005791506,0.1373928,7.143184306,-0.129054855,7.014129451,20,19.912,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,15,2600,-37,-37,-37,-37,20.1,20.1,20.1,20.1,7.023166023,0.1367028,7.159868823,-0.129054855,7.030813968,20,19.812,19,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,8,2600,-41,-41,-42,-41.33333333,20.1,20.1,20.1,20.1,7.098455598,0.1367028,7.235158398,-0.129054855,7.106103543,20,19.812,19.4,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,14,2600,-37,-37,-37,-37,20.1,20.2,20.1,20.13333333,7.023166023,0.1367028,7.159868823,-0.129054855,7.030813968,20,19.812,18.9,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,30,Acclimation,-42,-42,-43,-42.33333333,20.1,20.1,20.1,20.1,7.115830116,0.1367028,7.252532916,-0.129054855,7.123478061,20,19.812,20,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,12,400,-78,-78,-78,-78,20.3,20.3,20.3,20.3,7.735521236,0.1380828,7.873604036,-0.129054855,7.744549181,20,20.012,19.1,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,28,Acclimation,-40,-40,-40,-40,20.3,20.1,20.1,20.16666667,7.075289575,0.1367028,7.211992375,-0.129054855,7.08293752,20,19.812,19.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,25,Acclimation,-80,-80,-80,-80,20.1,20.2,20.1,20.13333333,7.77027027,0.1367028,7.90697307,-0.129054855,7.777918215,20,19.812,18.8,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,29,Acclimation,-42,-42,-40,-41.33333333,20.1,20.1,20.1,20.1,7.098455598,0.1367028,7.235158398,-0.129054855,7.106103543,20,19.812,19.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,10,400,-77,-77,-77,-77,20.2,20.2,20.2,20.2,7.718146718,0.1373928,7.855539518,-0.129054855,7.726484663,20,19.912,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,16,400,-73,-73,-73,-73,20.1,20.1,20.1,20.1,7.648648649,0.1367028,7.785351449,-0.129054855,7.656296594,20,19.812,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
20,20180711,27,Acclimation,-79,-79,-80,-79.33333333,20.1,20.1,20.1,20.1,7.758687259,0.1367028,7.895390059,-0.129054855,7.766335204,20,19.812,18.7,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,33.6,33.7,33.6,162,33.312,-0.288,-36,-36,-35,-35.66666667,-208,-208,-209,-208.3333333,-0.017374517,6.38030888
22,20180716,18,400,-84,-85,-83,-84,19.8,19.8,19.8,19.8,7.86042065,0.1360128,7.99643345,-0.129054855,7.867378595,22,19.712,18.9,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,17,400,-84,-82,-82,-82.66666667,19.9,19.9,19.9,19.9,7.837476099,0.1367028,7.974178899,-0.129054855,7.845124044,22,19.812,18.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,30,Acclimation,-77,-77,-77,-77,18.9,18.9,18.9,18.9,7.739961759,0.1298028,7.869764559,-0.129054855,7.740709704,22,18.812,18.4,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,29,Acclimation,-76,-77,-77,-76.66666667,18.9,18.9,18.9,18.9,7.734225621,0.1298028,7.864028421,-0.129054855,7.734973566,22,18.812,18.5,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,1,2600,-48,-49,-48,-48.33333333,19.7,19.7,19.7,19.7,7.24665392,0.1353228,7.38197672,-0.129054855,7.252921865,22,19.612,19,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,11,400,-85,-84,-84,-84.33333333,19,19,18.9,18.96666667,7.866156788,0.1298028,7.995959588,-0.129054855,7.866904733,22,18.812,18.1,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,2,2600,-46,-47,-47,-46.66666667,19.7,19.7,19.7,19.7,7.217973231,0.1353228,7.353296031,-0.129054855,7.224241176,22,19.612,18.7,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,21,2600,-39,-39,-39,-39,19.2,19.2,19.2,19.2,7.086042065,0.1318728,7.217914865,-0.129054855,7.08886001,22,19.112,19.5,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,28,Acclimation,-77,-77,-77,-77,18.9,18.9,18.9,18.9,7.739961759,0.1298028,7.869764559,-0.129054855,7.740709704,22,18.812,18.4,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,7,2600,-49,-50,-50,-49.66666667,20.2,20.1,20.1,20.13333333,7.26959847,0.1380828,7.40768127,-0.129054855,7.278626415,22,20.012,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,20,2600,-40,-41,-41,-40.66666667,19.2,19.2,19.2,19.2,7.114722753,0.1318728,7.246595553,-0.129054855,7.117540698,22,19.112,19.4,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,5,400,-85,-85,-85,-85,19.9,19.9,19.9,19.9,7.877629063,0.1367028,8.014331863,-0.129054855,7.885277008,22,19.812,18.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,22,400,-83,-83,-83,-83,19.4,19.4,19.4,19.4,7.843212237,0.1332528,7.976465037,-0.129054855,7.847410182,22,19.312,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,24,400,-83,-82,-84,-83,19.3,19.3,19.3,19.3,7.843212237,0.1325628,7.975775037,-0.129054855,7.846720182,22,19.212,19.7,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,3,2600,-46,-47,-47,-46.66666667,19.8,19.8,19.8,19.8,7.217973231,0.1360128,7.353986031,-0.129054855,7.224931176,22,19.712,19.8,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,15,2600,-43,-42,-42,-42.33333333,19.5,19.5,19.5,19.5,7.143403442,0.1339428,7.277346242,-0.129054855,7.148291387,22,19.412,19.5,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,10,400,-87,-86,-86,-86.33333333,18.9,18.9,18.9,18.9,7.900573614,0.1298028,8.030376414,-0.129054855,7.901321559,22,18.812,18.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,23,400,-83,-83,-84,-83.33333333,19.4,19.4,19.4,19.4,7.848948375,0.1332528,7.982201175,-0.129054855,7.85314632,22,19.312,19.7,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,9,2600,-57,-58,-56,-57,20.1,20.1,20.1,20.1,7.395793499,0.1380828,7.533876299,-0.129054855,7.404821444,22,20.012,19.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,27,Acclimation,-82,-82,-83,-82.33333333,19.5,19.5,19.5,19.5,7.831739962,0.1339428,7.965682762,-0.129054855,7.836627907,22,19.412,19.4,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
22,20180716,8,2600,-53,-54,-52,-53,20.1,20.1,20.1,20.1,7.326959847,0.1380828,7.465042647,-0.129054855,7.335987792,22,20.012,19.4,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,33.4,33.4,33.4,162,33.312,-0.088,-34,-34,-34,-34,-209,-208,-208,-208.3333333,-0.017208413,6.414913958
